stateName,stateCode,district,name,officeName,officeAddress,phone,fax
Colorado,CO,5,Doug Lamborn,Buena Vista Office,"415 Main Street, Buena Vista, CO 81211",7195200055,7195200840
Colorado,CO,6,Mike Coffman,"Washington, D.C. Office","Rayburn House Office Building, Room 2443, Washington, DC 20515",2022257882,2022264623
Colorado,CO,6,Mike Coffman,Aurora Office,"Cherry Creek Place IV Suite #305, Aurora, CO 80014",7207487514,7207487680
Colorado,CO,7,Ed Perlmutter,"Washington, D.C. Office","1410 Longworth House Office Building, Washington, DC 20515",2022252645,2022255278
Colorado,CO,7,Ed Perlmutter,Lakewood Office,"12600 West Colfax Avenue, Suite B-400, Lakewood, CO 80215",3032747944,3032746455
Connecticut,CT,1,John B. Larson,"Washington, D.C. Office","1501 Longworth HOB, Washington, DC 20515",2022252265,2022251031
Connecticut,CT,1,John B. Larson,Hartford Office,"221 Main Street, 2nd Floor, Hartford, CT 06106",8602788888,8602782111
Connecticut,CT,2,Joe Courtney,"Washington, D.C. Office","2348 Rayburn HOB, Washington, DC 20515",2022252076,2022254977
Connecticut,CT,2,Joe Courtney,Norwich Office,"55 Main Street, Suite 250, Norwich, CT 06360",8608860139,8608862974
Connecticut,CT,2,Joe Courtney,Enfield Office,"77 Hazard Ave, Unit J, Enfield, CT 06082",8607416011,8607416036
Connecticut,CT,3,Rosa L. DeLauro,"Washington, D.C. Office","2413 Rayburn House Office Building, Washington, DC 20515",2022253661,2022254890
Connecticut,CT,3,Rosa L. DeLauro,New Haven Office,"59 Elm Street, New Haven, CT 06510",2035623718,2037722260
Connecticut,CT,4,Jim Himes,"Washington, D.C. Office","1227 Longworth House Office Building, Washington, D.C. 20515",2022255541,2022259629
Connecticut,CT,4,Jim Himes,Bridgeport Office,"211 State Street, 2nd Floor, Bridgeport, CT 06604",8664530028,2033336655
Connecticut,CT,4,Jim Himes,Stamford Office,"888 Washington Boulevard, 10th Floor, Stamford, CT  06901",2033539400,2033336655
Connecticut,CT,5,Elizabeth Esty,"Washington, D.C. Office","405 Cannon House Office Building, Washington, DC 20515",2022254476,8602257289
Connecticut,CT,5,Elizabeth Esty,New Britain Office,"1 Grove St., Suite 600, New Britain, CT 06053",8602238412,8602257289
Delaware,DE,0,John Carney,"Washington, D.C. Office","1406 Longworth HOB, Washington, DC 20515",2022254165,
Delaware,DE,0,John Carney,Wilmington Office,"233 N King Street, Suite 200, Wilmington, DE 19801",3026917333,3024281950
Delaware,DE,0,John Carney,Georgetown Office,"33 The Circle, Georgetown, DE 19947",3028540667,3028540669
District of Columbia,DC,0,Eleanor Holmes Norton,"Washington, D.C. Office","2136 Rayburn HOB, Washington, DC 20515",2022258050,2022253002
District of Columbia,DC,0,Eleanor Holmes Norton,Main District Office,"90 K Street, NE, Suite 100, Washington, DC 20001",2024089041,2024089048
District of Columbia,DC,0,Eleanor Holmes Norton,S.E. District Office,"2041 Martin Luther King Jr. Ave., S.E., Suite 238, Washington, DC 20020",2026788900,2026788844
Florida,FL,1,Matt Gaetz,"Washington, DC Office","507 Cannon House Office Building, Washington, DC 20515",2022254136,
Florida,FL,1,Matt Gaetz,Pensacola Office,"4300 Bayou Blvd., Suite 13, Pensacola, FL 32503",8504791183,
Florida,FL,2,Neal Dunn,"Washington, DC Office","423 Cannon House Office Building, Washington, DC 20515",2022255235,2022255615
Florida,FL,2,Neal Dunn,Panama City Office,"840 West 11th Street, Suite 2250, Panama City, FL 32401",8507850812,8507633764
Florida,FL,2,Neal Dunn,Tallahassee Office,"300 South Adams Street, Tallahassee, FL 32301",8508918610,8508918620
Florida,FL,3,Ted Yoho,"Washington, D.C. Office","511 Cannon House Office Building, Washington, DC 20515",2022255744,2022253973
Florida,FL,3,Ted Yoho,Gainesville Office,"5000 NW 27thCourt, Suite E, Gainesville, FL 32606",3525050838,3525053511
Florida,FL,3,Ted Yoho,Orange Park Office,"35 Knight Boxx Road, Suite 1, Orange Park, FL 32065",9042769626,9042769336
Florida,FL,4,John Rutherford,"Washington, DC Office","230 Cannon House Office Building, Washington, DC 20515",2022252501,
Florida,FL,4,John Rutherford,Jacksonville District Office,"4130 Salisbury Road, Suite 2500, Jacksonville, FL 32216",9048315205,
Florida,FL,5,Al Lawson,"Washington, DC Office","1337 Longworth House Office Building, Washington, DC 20515",2022250123,
Florida,FL,5,Al Lawson,Tallahassee Office,"435 North Macomb Street, Tallahassee, FL 32301",8882055385,
Florida,FL,6,Ron DeSantis,"Washington, D.C. Office","308 Cannon House Office Building, Washington, DC 20515",2022252706,2022266299
Florida,FL,6,Ron DeSantis,Port Orange Office,"1000 City Center Circle, Port Orange, FL 32129",3867569798,3867569903
Florida,FL,6,Ron DeSantis,St. Augustine Office,"3940 Lewis Speedway, Suite 2104, St. Augustine, FL 32084",9048271101,9048271114
Florida,FL,7,Stephanie Murphy,"Washington, DC Office","1237 Longworth HOB, Washington, DC 20515",2022254035,
Florida,FL,7,Stephanie Murphy,Orlando Office,"225 E Robinson, Suite 535, Orlando, FL 32801",8882055421,
Florida,FL,7,Stephanie Murphy,Sanford Office,"110 W. First Street, Suite 210, Sanford, FL 32771",8882055421,
Florida,FL,8,Bill Posey,"Washington, D.C. Office","120 Cannon HOB, Washington, DC 20515",2022253671,2022253516
Florida,FL,8,Bill Posey,Melbourne Office,"2725 Judge Fran Jamieson Way Building C, Melbourne, FL 32940",3216321776,
Florida,FL,9,Darren Soto,"Washington, DC Office","1429 Longworth House Office Building, Washington, DC 20515",2022259889,
Florida,FL,9,Darren Soto,Kissimmee Office,"804 Bryan Street, Kissimmee, FL 34741",,
Florida,FL,10,Val Demings,"Washington, DC Office","238 Cannon House Office Building, Washington, DC 20515",2022252176,
Florida,FL,10,Val Demings,Orlando Office,"2295 S Hiawassee Rd, Suite 301, Orlando, FL 32835",,
Florida,FL,11,Daniel Webster,"Washington, DC Office","1210 Longworth House Office Building, Washington, D.C. 20515",2022251002,2022266559
Florida,FL,11,Daniel Webster,Minneola Office,"800 N U.S. Hwy 27, Minneola, FL 34715",3522419220,3522419181
Florida,FL,11,Daniel Webster,The Villages Office,"8015 E. County Road 466 Suite B, The Villages, FL 32162",,
Florida,FL,11,Daniel Webster,Inverness,"212 West Main Street Suite 208A, Inverness, FL 34450 T TBD",,
Florida,FL,11,Daniel Webster,Brooksville Office,"15 N. Main Street, Suite B, Brooksville, FL 34601 T TBD",,
Florida,FL,12,Gus M. Bilirakis,"Washington, D.C. Office","2112 Rayburn HOB, Washington, DC 20515",2022255755,2022254085
Florida,FL,12,Gus M. Bilirakis,New Port Richey Office,"7132 Little Road, New Port Richey, FL 34654",7272322921,7272322923
Florida,FL,12,Gus M. Bilirakis,Tarpon Springs Office,"600 Klosterman Rd., Room BB-038, Tarpon Springs, FL 34689",7279405860,7279405861
Florida,FL,12,Gus M. Bilirakis,Wesley Chapel Office,"5901 Argerian Drive, Suite 102, Wesley Chapel, FL 33545",8135014942,8135014944
Florida,FL,13,Charlie Crist,"Washington, DC Office","427 Cannon HOB, Washington, DC 20515",2022255961,2022259764
Florida,FL,13,Charlie Crist,St. Petersburg Office,"696 1st Avenue North, Suite #203, St. Petersburg, FL 33701",8882055569,
Florida,FL,14,Kathy Castor,"Washington, D.C. Office","205 Cannon House Office Building , Washington, D.C. 20515",2022253376,2022255652
Florida,FL,14,Kathy Castor,Tampa Office,"4144 N Armenia Ave., Suite 300, Tampa, FL 33607",8138712817,8138712864
Florida,FL,14,Kathy Castor,St. Petersburg Office,"University of South Florida â€“ St. Pete Williams House, 511 Second St. S., St. Petersburg, FL 33701",7278732817,
Florida,FL,15,Dennis Ross,"Washington, D.C. Office","229 Cannon HOB, Washington, D.C. 20515",2022251252,2022260585
Florida,FL,15,Dennis Ross,Hillsborough County Office,"110 West Reynolds St., Ste. 101, Plant City, FL 33563",8137524790,8636480749
Florida,FL,15,Dennis Ross,Polk County Office,"170 Fitzgerald Rd., Ste. 1, Lakeland, FL 33813",8636448215,8636480749
Florida,FL,16,Vern Buchanan,"Washington, D.C. Office","2104 Rayburn HOB, Washington, DC 20515",2022255015,2022260828
Florida,FL,16,Vern Buchanan,Bradenton Office,"1051 Manatee Ave West, Suite 305, Bradenton, FL 34205",9417479081,9417481564
Florida,FL,16,Vern Buchanan,Sarasota Office,"111 South Orange Avenue, Floor 2R, Suite 202W, Sarasota, FL 34236",9419516643,9419512972
Florida,FL,17,Tom Rooney,"Washington, D.C. Office","2160 Rayburn HOB, Washington, DC 20515",2022255792,2022253132
Florida,FL,17,Tom Rooney,Okeechobee Office,"304 NW 2nd Street Room 105, Okeechobee, FL 34972",8634029082,8634029084
Florida,FL,17,Tom Rooney,Punta Gorda Office,"226 Taylor Street, Suite 230, Punta Gorda, FL 33950",9415759101,9415759103
Florida,FL,17,Tom Rooney,Riverview Office,"10008 Park Place Ave, Riverview, FL 33578",8136778646,9415759103
Florida,FL,17,Tom Rooney,Sebring Office,"4507 George Blvd, Sebring, FL 33875",8634029082,8634029084
Florida,FL,18,Brian Mast,"Washington, DC Office","2182 Rayburn House Office Building, Washington, DC 20515",2022253026,
Florida,FL,18,Brian Mast,Port St Lucie Office,"121 SW Port St Lucie Blvd, Port St Lucie, FL 34984",,
Florida,FL,18,Brian Mast,Stuart Office,"171 SW Flagler Ave, Stuart, FL 34994",,
Florida,FL,19,Francis Rooney,"Washington, DC Office","120 Cannon HOB, Washington, DC 20515",2022252536,2022250011
Florida,FL,19,Francis Rooney,Collier County Office,"3299 Tamiami Trail East, Suite 105, Naples, FL 34112",2392526225,
Florida,FL,19,Francis Rooney,Lee County Office,"1039 SE 9th Avenue, Suite 308, Cape Coral, FL 33990",2395996033,2395737629
Florida,FL,20,Alcee L. Hastings,"Washington, D.C. Office","2353 Rayburn Office Building, Washington, D.C. 20515",2022251313,2022251171
Florida,FL,20,Alcee L. Hastings,Broward County Office,"2701 W. Oakland Park Blvd, Suite 200, Fort Lauderdale, FL 33311",9547332800,9547359444
Florida,FL,20,Alcee L. Hastings,Palm Beach County Office,"1755 East Tiffany Drive, Mangonia Park, FL 33407",5614697048,
Florida,FL,21,Lois Frankel,"Washington, D.C. Office","1037 Longworth House Office Building, Washington, DC 20515",2022259890,
Florida,FL,21,Lois Frankel,Boca Raton Office,"2500 N. Military Trail, Suite 490, Boca Raton, FL 33431",5619989045,5619989048
Florida,FL,22,Ted Deutch,"Washington, D.C. Office","2447 Rayburn Building, Washington, DC 20515",2022253001,
Florida,FL,22,Ted Deutch,Boca Raton Office,"7900 Glades Road, Ste. 250, Boca Raton, FL  33434",5614705440,
Florida,FL,22,Ted Deutch,Coral Springs Office,"1300 Coral Springs Drive, Coral Springs, FL 33071",9542558336,
Florida,FL,22,Ted Deutch,Margate Office,"5790 Margate Blvd, Margate, FL 33063",9549726454,
Florida,FL,23,Debbie Wasserman Schultz,"Washington, D.C. Office","1114 Longworth HOB, Washington, DC 20515",2022257931,2022262052
Florida,FL,23,Debbie Wasserman Schultz,Pembroke Pines Office,"10100 Pines Blvd., Pembroke Pines, FL 33026",9544373936,9544374776
Florida,FL,23,Debbie Wasserman Schultz,Aventura Office,"19200 West Country Club Drive, Aventura, FL, 33180",3059365724,3059329664
Florida,FL,24,Frederica Wilson,"Washington, D.C. Office","208 Cannon HOB, Washington, DC 20515",2022254506,2022260777
Florida,FL,24,Frederica Wilson,Miami Gardens Office,"18425 NW 2nd Avenue, Suite 355, Miami Gardens, FL 33169",3056905905,3056905951
Florida,FL,24,Frederica Wilson,Miramar Office,"Miramar City Hall, 2300 Civic Center, Miramar, FL 33025",9546024357,
Florida,FL,24,Frederica Wilson,West Park Office,"West Park City Hall, 1965 South State Road 7, West Park, FL 33023",9549892688,
Florida,FL,25,Mario Diaz-Balart,"Washington, D.C. Office","440 Cannon House Office Building, Washington, DC 20515",2022254211,2022258576
Florida,FL,25,Mario Diaz-Balart,Southeast Florida Office,"8669 NW 36th Street, Suite 100, Doral, FL 33166",3054708555,3054708575
Florida,FL,25,Mario Diaz-Balart,Southwest Florida Office,"4715 Golden Gate Parkway, Suite 1, Naples, FL 34116",2393481620,2393483569
Florida,FL,26,Carlos Curbelo,"Washington, D.C. Office","1429 Longworth H.O.B., Washington, DC 20515",2022252778,
Florida,FL,26,Carlos Curbelo,Miami Office,"12851 SW 42nd Street, Suite 131, Miami, FL 33175",3052220160,
Florida,FL,26,Carlos Curbelo,Key West Office,"1100 Simonton Street, Suite 1-213, Key West, FL 33040",3052924485,
Florida,FL,26,Carlos Curbelo,Florida City Office,"404 West Palm Drive, Florida City, FL 33034",3052471234,
Florida,FL,27,Ileana Ros-Lehtinen,"Washington, D.C. Office","2206 Rayburn HOB, Washington, DC 20515",2022253931,2022255620
Florida,FL,27,Ileana Ros-Lehtinen,Miami Office,"4960 SW 72 Ave, Suite 208, Miami, FL 33155",3056682285,3056685970
Georgia,GA,1,Buddy Carter,"Washington, D.C. Office","432 Cannon House Office Building, Washington, DC 20515",2022255831,2022262269
Georgia,GA,1,Buddy Carter,Brunswick Office,"1510 Newcastle Street, Suite 200, Brunswick, GA 31520",9122659010,9122659013
Georgia,GA,1,Buddy Carter,Savannah Office,"6602 Abercorn Street, Suite 105B, Savannah, GA 31405",9123520101,9123520105
Georgia,GA,2,"Sanford D. Bishop, Jr","Washington, D.C. Office","2407 Rayburn HOB, Washington, DC 20515",2022253631,2022252203
Georgia,GA,2,"Sanford D. Bishop, Jr",Albany Office,"Albany Towers, Suite 114, Albany, GA 31701",2294398067,2294362099
Georgia,GA,2,"Sanford D. Bishop, Jr",Columbus Office,"18 Ninth Street, Suite 201, Columbus, GA 31901",7063209477,7063209479
Georgia,GA,2,"Sanford D. Bishop, Jr",Macon Office,"682 Cherry Street, City Hall Annex, Suite 302, Macon, GA 31201",4788032631,4788032637
Georgia,GA,3,Drew Ferguson,"Washington, DC Office","1032 Longworth House Office Building, Washington, DC 20515",2022255901,
Georgia,GA,3,Drew Ferguson,Newnan Office,"1601 E Hwy 34, Suite B, Newnan, GA 30265",,
Georgia,GA,4,Hank Johnson,"Washington, D.C. Office","2240 Rayburn HOB, Washington, DC 20515",2022251605,2022260691
Georgia,GA,4,Hank Johnson,Decatur Office,"5240 Snapfinger Park Drive, Suite 130, Decatur, GA 30035",7709872291,7709878721
Georgia,GA,5,John Lewis,"Washington, D.C. Office","343 Cannon House Office Building, Washington, DC 20515",2022253801,
Georgia,GA,5,John Lewis,Atlanta Office,"100 Peachtree Street NW, Suite 1920, Atlanta, GA 30303",4046590116,
Georgia,GA,6,Tom Price,"Washington, D.C. Office","100 Cannon House Office Building, Washington, D.C. 20515",2022254501,2022254656
Georgia,GA,6,Tom Price,Roswell Office,"85-C Mill Street, Suite 300, Roswell, GA 30075",7709980049,7709980050
Georgia,GA,7,Robert Woodall,"Washington, D.C. Office","1724 Longworth HOB, Washington, DC 20515-1007",2022254272,2022254696
Georgia,GA,7,Robert Woodall,Lawrenceville Office,"75 Langley Dr, Lawrenceville, GA 30046-6935",7702323005,7702322909
Georgia,GA,8,Austin Scott,"Washington, D.C. Office","2417 Rayburn HOB, Washington, DC 20515",2022256531,2022253013
Georgia,GA,8,Austin Scott,Tifton Office,"127-B N. Central Ave., Tifton, GA 31794",2293965175,2293965179
Georgia,GA,8,Austin Scott,Warner Robins Office,"230 Margie Dr. Suite 500, Warner Robins, GA 31088",4789711776,4789711778
Georgia,GA,9,Doug Collins,"Washington, D.C. Office","1504 Longworth H. O. B., Washington, DC 20515",2022259893,2022261224
Georgia,GA,9,Doug Collins,Gainesville Office,"210 Washington St. NW, Suite 202, Gainesville, GA 30501",7702973388,7702973390
Georgia,GA,10,Jody Hice,"Washington, D.C. Office","1516 Longworth HOB, Washington, DC 20515",2022254101,2022260776
Georgia,GA,10,Jody Hice,Milledgeville Office,"3015 Heritage Road, Suite 6, Milledgeville, GA 31061",4784570007,4784512911
Georgia,GA,10,Jody Hice,Monroe Office,"P.O. Box 728, Monroe, GA 30655",7702071776,7702666751
Georgia,GA,10,Jody Hice,Thomson Office,"210 Railroad Street, City-County Administration Room 2401, Thomson, GA 30824",7702071776,
Georgia,GA,11,Barry Loudermilk,"Washington, D.C. Office","238 Cannon House Office Building, Washington, DC 20515 ",2022252931,2022252944
Georgia,GA,11,Barry Loudermilk,The Galleria Office,"600 Galleria Pkwy, Suite 120, Atlanta, GA 30339 ",7704291776,6785565184
Georgia,GA,11,Barry Loudermilk,Woodstock Office,"9898 Highway 92, Suite 100, Woodstock, GA 30188 ",7704291776,7705177427
Georgia,GA,11,Barry Loudermilk,Cartersville Office,"135 West Cherokee Avenue, Suite 122, Cartersville, GA 30120 ",7704291776,
Georgia,GA,12,Rick Allen,"Washington, D.C. Office","513 Cannon H.O.B., Washington, DC 20515",2022252823,2022253377
Georgia,GA,12,Rick Allen,Augusta Office,"2743 Perimeter Parkway, Bldg. 200, Suite 225, Augusta, GA 30909",7062281980,7062281954
Georgia,GA,12,Rick Allen,Dublin District Office,"101 N. Jefferson St., Dublin, GA 31021",4782724030,4782770113
Georgia,GA,12,Rick Allen,Statesboro Office,"50 E. Main Street, Statesboro, GA 30458",9122439452,9122439453
Georgia,GA,12,Rick Allen,Vidalia Office,"107 Old Airport Road, Suite A, Vidalia, GA 30475",9124033311,9124033317
Georgia,GA,13,David Scott,"Washington, D.C. Office","225 Cannon House Office Building, Washington, DC 20515",2022252939,2022254628
Georgia,GA,13,David Scott,Jonesboro Office,"173 North Main Street, Jonesboro, GA 30236",7702105073,7702105673
Georgia,GA,13,David Scott,Smyrna Office,"888 Concord Road, Suite 100, Smyrna, GA 30080",7704325405,7704325813
Georgia,GA,14,Tom Graves,"Washington, D.C. Office","2442 Rayburn House Office Bldg., Washington, DC 20515",2022255211,2022258272
Georgia,GA,14,Tom Graves,Dalton Office,"702 South Thornton Avenue, Dalton, GA 30720",7062265320,7062780840
Georgia,GA,14,Tom Graves,Rome Office,"600 E. First Street, Suite 301, Rome, GA 30161",7062901776,7062327864
Guam,GU,0,Madeleine Bordallo,"Washington, D.C. Office","2441 Rayburn House Office Building, Washington, DC 20515",2022251188,2022260341
Guam,GU,0,Madeleine Bordallo,Guam Office,"120 Father Duenas Avenue, Suite 107, HagÃ¥tÃ±a, GU 96910",6714774272,6714772587
Hawaii,HI,1,Colleen Hanabusa,"Washington, DC Office","422 Cannon House Office Building, Washington, DC 20515",2022252726,2022250688
Hawaii,HI,1,Colleen Hanabusa,Honolulu Office,"1132 Bishop Street, Suite 1910, Honolulu, HI 96813",8084650029,
